et,at,epx,epy,epz,eox,eoy,eoz,eow,apx,apy,apz,aox,aoy,aoz,aow
1385798645.375965,1385798645.375965,940.495800,25.983250,-567.886100,-0.000717,0.882700,0.036200,0.468541,556.568531,15.003218,-170.467474,-0.304420,0.802127,-0.134973,0.495684
1385798645.583195,1385798645.583195,944.834000,26.232120,-570.850400,-0.000316,0.882289,0.035275,0.469385,557.567781,15.088836,-171.014421,-0.307578,0.800051,-0.137389,0.496426
1385798645.790535,1385798645.790535,948.974800,26.464120,-573.674200,0.000278,0.881720,0.035694,0.470422,557.567781,15.088836,-171.014421,-0.307578,0.800051,-0.137389,0.496426
1385798645.894275,1385798645.894275,951.257600,26.591250,-575.224900,0.000295,0.881431,0.035899,0.470946,557.567781,15.088836,-171.014421,-0.307578,0.800051,-0.137389,0.496426
1385798645.998035,1385798645.998035,953.333300,26.708390,-576.630400,0.000604,0.881212,0.035637,0.471376,557.567781,15.088836,-171.014421,-0.307578,0.800051,-0.137389,0.496426
1385798646.205415,1385798646.205415,957.704100,26.951040,-579.576700,-0.000178,0.880681,0.036078,0.472335,558.496003,15.201016,-171.474179,-0.304584,0.800700,-0.134636,0.497976
1385798646.412725,1385798646.412725,962.080200,27.192210,-582.519300,-0.000458,0.880205,0.037342,0.473122,559.628220,15.312993,-172.060942,-0.305941,0.800103,-0.134205,0.498221
1385798646.516345,1385798646.516345,964.169300,27.316080,-583.918800,-0.001538,0.879927,0.039253,0.473481,559.628220,15.312993,-172.060942,-0.305941,0.800103,-0.134205,0.498221
1385798646.620085,1385798646.620085,966.258700,27.446750,-585.314300,-0.002907,0.879727,0.039783,0.473804,559.628220,15.312993,-172.060942,-0.305941,0.800103,-0.134205,0.498221
1385798646.827465,1385798646.827465,970.639800,27.732120,-588.238000,-0.002461,0.879626,0.038896,0.474067,560.898229,15.428000,-172.693606,-0.304224,0.800317,-0.134714,0.498791
1385798647.034795,1385798647.034795,975.019500,27.999200,-591.169100,-0.000140,0.879561,0.039269,0.474162,562.245786,15.545736,-173.392221,-0.301058,0.801404,-0.133792,0.499215
1385798647.138405,1385798647.138405,977.108000,28.124950,-592.562200,-0.000355,0.879574,0.038995,0.474160,562.966209,15.608330,-173.757790,-0.301102,0.801775,-0.133724,0.498610
1385798647.242145,1385798647.242145,979.408100,28.264290,-594.090900,-0.002157,0.879626,0.038281,0.474118,562.966209,15.608330,-173.757790,-0.301102,0.801775,-0.133724,0.498610
1385798647.449625,1385798647.449625,983.585800,28.517300,-596.875300,-0.001634,0.879731,0.037181,0.474012,564.295596,15.725860,-174.438373,-0.297801,0.803111,-0.133055,0.498622
1385798647.553245,1385798647.553245,985.884000,28.654920,-598.413700,-0.000704,0.879633,0.038628,0.474081,565.033377,15.799149,-174.808416,-0.297742,0.803551,-0.132689,0.498046
1385798647.760605,1385798647.760605,990.062200,28.906600,-601.209900,0.001032,0.879489,0.038846,0.474330,566.120366,15.872323,-175.385107,-0.299277,0.803130,-0.134251,0.497384
1385798647.864235,1385798647.864235,992.362800,29.043460,-602.745400,0.001095,0.879409,0.039027,0.474463,566.120366,15.872323,-175.385107,-0.299277,0.803130,-0.134251,0.497384
1385798648.071445,1385798648.071445,996.755700,29.304570,-605.670300,0.001009,0.879134,0.039109,0.474966,567.461479,16.104830,-175.961382,-0.299293,0.803185,-0.134273,0.497281
1385798648.175205,1385798648.175205,998.846400,29.426000,-607.059100,0.001059,0.879005,0.038334,0.475269,568.396730,16.184176,-176.444134,-0.298405,0.803238,-0.134718,0.497608
1385798648.382425,1385798648.382425,1003.237000,29.673690,-609.971100,0.000844,0.878672,0.038472,0.475872,569.810764,16.408788,-177.015503,-0.301434,0.802044,-0.137147,0.497046
1385798648.486055,1385798648.486055,1005.328000,29.793190,-611.354700,0.000335,0.878488,0.039311,0.476145,570.932011,16.519718,-177.558479,-0.300947,0.802617,-0.135664,0.496822
1385798648.693285,1385798648.693285,1009.717000,30.056910,-614.249000,-0.001343,0.878253,0.039813,0.476534,572.585721,16.672099,-178.400467,-0.305815,0.801399,-0.137584,0.495286
1385798648.797005,1385798648.797005,1011.803000,30.182630,-615.621800,-0.001168,0.878213,0.038538,0.476713,573.532793,16.760901,-178.876412,-0.307142,0.800697,-0.139613,0.495031
1385798648.900615,1385798648.900615,1013.887000,30.305210,-616.992600,-0.001337,0.878152,0.037514,0.476907,574.784556,16.846010,-179.537492,-0.305945,0.800506,-0.139538,0.496101
1385798649.107995,1385798649.107995,1018.260000,30.561790,-619.874600,-0.000673,0.877898,0.038490,0.477298,576.130607,16.904821,-180.287659,-0.304971,0.800583,-0.138070,0.496987
1385798649.211715,1385798649.211715,1020.545000,30.693920,-621.380600,-0.000068,0.877800,0.038218,0.477500,577.356191,17.005592,-180.920046,-0.304339,0.800772,-0.138287,0.497010
1385798649.418945,1385798649.418945,1024.695000,30.929350,-624.114500,0.000898,0.877624,0.039512,0.477717,578.604547,17.082867,-181.616209,-0.303460,0.800895,-0.136982,0.497711
1385798649.522685,1385798649.522685,1026.971000,31.057360,-625.613600,0.002257,0.877502,0.039623,0.477927,579.495770,17.155177,-182.072462,-0.301523,0.801528,-0.135943,0.498152
1385798649.730045,1385798649.730045,1031.109000,31.293220,-628.328300,0.002040,0.877119,0.040286,0.478576,581.012470,17.299304,-182.834529,-0.305053,0.800346,-0.137849,0.497379
1385798649.833665,1385798649.833665,1033.384000,31.424830,-629.810600,0.000616,0.876972,0.038992,0.478956,582.110637,17.392948,-183.394371,-0.307126,0.799399,-0.139320,0.497218
1385798650.040915,1385798650.040915,1037.521000,31.666590,-632.489700,-0.002757,0.876750,0.036681,0.479537,583.736139,17.529661,-184.228231,-0.312910,0.797078,-0.143887,0.496035
1385798650.144505,1385798650.144505,1039.793000,31.794780,-633.960200,-0.003136,0.876564,0.035086,0.479995,584.928417,17.625492,-184.846184,-0.314333,0.795935,-0.145684,0.496447
1385798650.351865,1385798650.351865,1044.130000,32.034260,-636.771400,-0.002043,0.875894,0.036253,0.481136,586.700934,17.716944,-185.811148,-0.314569,0.795813,-0.145091,0.496666
1385798650.455505,1385798650.455505,1046.195000,32.151780,-638.106300,-0.001512,0.875525,0.037075,0.481747,587.902823,17.821808,-186.423651,-0.315929,0.795087,-0.145181,0.496938
1385798650.559215,1385798650.559215,1048.261000,32.271410,-639.437000,-0.001111,0.875204,0.037748,0.482277,589.028363,17.925444,-187.005097,-0.314552,0.795635,-0.144095,0.497251
1385798650.870255,1385798650.662855,1054.664000,32.619190,-643.531400,0.000359,0.874615,0.035378,0.483525,590.409323,18.050309,-187.703113,-0.314161,0.795330,-0.145170,0.497673
1385798650.973825,1385798650.973825,1056.941000,32.741340,-644.985100,0.000634,0.874245,0.037229,0.484055,592.714886,18.201104,-188.910411,-0.311507,0.795500,-0.142964,0.499704
1385798651.284665,1385798651.077435,1063.366000,33.127010,-649.049200,-0.003042,0.873634,0.038232,0.485070,593.838896,18.303368,-189.477503,-0.312236,0.795668,-0.141585,0.499374
1385798651.491885,1385798651.388275,1067.717000,33.385070,-651.783100,-0.004588,0.873546,0.035952,0.485390,596.574513,18.586812,-190.782659,-0.320222,0.792939,-0.146555,0.497220
1385798651.698995,1385798651.698995,1071.856000,33.617660,-654.389400,-0.003476,0.873443,0.035021,0.485652,598.860149,18.810844,-191.903977,-0.321023,0.791792,-0.148815,0.497859
1385798651.802605,1385798651.802605,1074.131000,33.741680,-655.824400,-0.002561,0.873397,0.035239,0.485725,600.245977,18.951681,-192.589464,-0.322705,0.791124,-0.150613,0.497293
1385798652.009965,1385798652.009965,1078.267000,33.963780,-658.438800,-0.000425,0.873252,0.036744,0.485881,601.984028,19.088352,-193.493041,-0.322800,0.791197,-0.150341,0.497198
1385798652.113585,1385798652.113585,1080.547000,34.091100,-659.872300,-0.001471,0.873148,0.037736,0.485990,603.210940,19.214492,-194.080180,-0.328269,0.789595,-0.153003,0.495348
1385798652.320685,1385798652.320685,1084.685000,34.324970,-662.470000,-0.000224,0.872941,0.036334,0.486471,605.072074,19.374450,-195.019075,-0.328335,0.788830,-0.154753,0.495978
1385798652.424325,1385798652.424325,1086.959000,34.445640,-663.900600,0.002409,0.872646,0.036028,0.487017,606.055077,19.458840,-195.507916,-0.327427,0.788149,-0.155510,0.497422
1385798652.631555,1385798652.631555,1091.313000,34.662060,-666.623600,0.003189,0.871910,0.037106,0.488248,608.001810,20.120076,-195.783047,-0.324994,0.790651,-0.154219,0.495446
1385798652.735145,1385798652.735145,1093.387000,34.769510,-667.911600,0.003834,0.871700,0.036326,0.488677,609.243453,20.229802,-196.414870,-0.327355,0.789082,-0.156093,0.495806
1385798652.942495,1385798652.942495,1097.764000,35.014170,-670.611900,-0.000348,0.871229,0.039446,0.489289,611.333879,20.533894,-197.304448,-0.334906,0.787951,-0.156755,0.492340
1385798653.149775,1385798653.149775,1101.923000,35.269030,-673.181800,0.000759,0.870748,0.039553,0.490135,613.213663,20.676704,-198.271386,-0.335393,0.787258,-0.156860,0.493084
1385798653.253365,1385798653.253365,1104.209000,35.399030,-674.587900,0.001653,0.870508,0.038143,0.490672,614.560707,20.799220,-198.945934,-0.336280,0.786255,-0.159041,0.493381
1385798653.460585,1385798653.460585,1108.586000,35.633920,-677.266300,0.001127,0.869969,0.038268,0.491618,616.441412,20.998677,-199.880477,-0.338759,0.784750,-0.160328,0.493665
1385798653.564325,1385798653.564325,1110.672000,35.749450,-678.540700,0.001049,0.869707,0.038449,0.492067,617.945993,21.171681,-200.606749,-0.345304,0.782224,-0.164988,0.491600
1385798653.771675,1385798653.771675,1115.058000,35.993610,-681.204500,0.000285,0.869182,0.039531,0.492910,619.899629,21.413436,-201.533908,-0.344081,0.783121,-0.162684,0.491797
1385798653.875425,1385798653.875425,1117.146000,36.110770,-682.466800,0.000272,0.868966,0.039262,0.493311,620.956605,21.500677,-202.053476,-0.342931,0.783552,-0.161885,0.492176
1385798654.082775,1385798654.082775,1121.546000,36.353530,-685.119300,0.000868,0.868482,0.038210,0.494245,623.176301,21.756459,-203.113437,-0.341221,0.783768,-0.161634,0.493102
1385798654.186535,1385798654.186535,1123.647000,36.472120,-686.384500,0.000242,0.868235,0.038284,0.494674,624.371162,21.839056,-203.729208,-0.338787,0.784713,-0.159201,0.494068
1385798654.393875,1385798654.393875,1128.061000,36.720530,-689.034800,0.000930,0.867762,0.037963,0.495526,626.756016,22.077596,-204.917890,-0.337756,0.784621,-0.159024,0.494978
1385798654.601225,1385798654.601225,1132.489000,36.956810,-691.677400,0.001045,0.867215,0.036774,0.496573,628.735030,22.273268,-205.879136,-0.335660,0.784739,-0.158181,0.496483
1385798654.704965,1385798654.704965,1134.601000,37.064980,-692.935000,0.001406,0.867007,0.036443,0.496960,630.081287,22.389030,-206.558923,-0.334246,0.784796,-0.157606,0.497529
1385798654.912445,1385798654.912445,1139.048000,37.286870,-695.573700,0.001851,0.866542,0.036285,0.497780,632.582793,22.641514,-207.774188,-0.330983,0.785376,-0.155212,0.499544
1385798655.119805,1385798655.119805,1143.297000,37.503390,-698.084000,0.001572,0.866118,0.036562,0.498499,635.185718,22.937560,-208.975627,-0.328227,0.786276,-0.152595,0.500752
1385798655.223425,1385798655.223425,1145.639000,37.624820,-699.461800,0.000799,0.866004,0.036637,0.498692,636.681527,23.076924,-209.724586,-0.327566,0.786351,-0.151428,0.501420
1385798655.430795,1385798655.430795,1150.113000,37.857710,-702.088600,-0.000034,0.866029,0.035790,0.498712,639.188984,23.346921,-210.932787,-0.327176,0.786375,-0.151495,0.501617
1385798655.534395,1385798655.534395,1152.246000,37.969160,-703.341100,-0.000364,0.866093,0.036201,0.498570,640.849414,23.513053,-211.737523,-0.326012,0.787117,-0.150408,0.501538
1385798655.741745,1385798655.741745,1156.727000,38.208720,-705.972700,0.000374,0.866234,0.035803,0.498353,643.717502,23.781275,-213.155122,-0.324819,0.787410,-0.150155,0.501928
1385798655.949105,1385798655.949105,1161.004000,38.439060,-708.481200,0.000688,0.866270,0.036872,0.498213,646.564298,24.070783,-214.535915,-0.324564,0.787763,-0.149713,0.501670
1385798656.052725,1385798656.052725,1163.356000,38.564530,-709.863300,0.001793,0.866367,0.035896,0.498113,648.448749,24.254555,-215.452249,-0.324186,0.787689,-0.150945,0.501662
1385798656.259945,1385798656.259945,1167.645000,38.789860,-712.380300,0.000859,0.866416,0.036811,0.497963,651.852249,24.619594,-217.076702,-0.322905,0.789224,-0.149130,0.500618
1385798656.363595,1385798656.363595,1170.007000,38.917990,-713.768100,0.001009,0.866445,0.036808,0.497912,653.906767,24.790388,-218.125208,-0.321740,0.789420,-0.148436,0.501265
1385798656.570815,1385798656.570815,1174.519000,39.158540,-716.423200,0.003031,0.866259,0.035703,0.498308,656.821244,25.077663,-219.552223,-0.322409,0.788226,-0.151340,0.501845
1385798656.778205,1385798656.778205,1178.838000,39.375500,-718.957400,0.002584,0.865886,0.037169,0.498852,660.025698,25.407653,-221.116240,-0.327363,0.786364,-0.152856,0.501098
1385798656.881875,1385798656.881875,1181.220000,39.505990,-720.355800,0.001564,0.865741,0.038890,0.498976,661.928208,25.583704,-222.064815,-0.328608,0.786270,-0.151858,0.500735
1385798657.089535,1385798657.089535,1185.557000,39.757050,-722.895300,0.000873,0.865626,0.039124,0.499160,665.772594,26.007143,-223.929971,-0.329575,0.786380,-0.151778,0.499950
1385798657.192975,1385798657.192975,1187.949000,39.895470,-724.293300,0.000840,0.865591,0.038029,0.499306,667.810029,26.208491,-224.936610,-0.328101,0.786694,-0.151190,0.500603
1385798657.399985,1385798657.399985,1192.307000,40.140200,-726.842000,0.001039,0.865355,0.037836,0.499729,671.646184,26.640788,-226.684745,-0.332692,0.784615,-0.154689,0.499766
1385798657.607085,1385798657.607085,1196.899000,40.390000,-729.523400,0.001997,0.864890,0.037119,0.500584,674.995905,26.982413,-228.322610,-0.333048,0.783744,-0.155566,0.500623
1385798657.710695,1385798657.710695,1199.309000,40.518050,-730.927200,0.002557,0.864702,0.036632,0.500942,677.335409,27.209296,-229.454417,-0.333047,0.783626,-0.156390,0.500552
1385798657.917925,1385798657.917925,1203.704000,40.746270,-733.475800,0.002521,0.864233,0.037544,0.501682,679.423149,27.418489,-230.465891,-0.335240,0.782795,-0.157240,0.500122
1385798658.021535,1385798658.021535,1206.124000,40.870120,-734.876300,0.002652,0.864037,0.037574,0.502017,681.200657,27.617019,-231.305557,-0.336002,0.782640,-0.157785,0.499681
1385798658.332265,1385798658.125175,1212.967000,41.227520,-738.814100,0.002055,0.863435,0.037988,0.503024,682.872446,27.784465,-232.102449,-0.340838,0.780513,-0.160433,0.498889
1385798658.539485,1385798658.435875,1217.395000,41.456430,-741.355100,0.002754,0.862799,0.038169,0.504096,685.458578,28.075734,-233.299971,-0.346174,0.778287,-0.162991,0.497863
1385798658.746595,1385798658.642995,1222.061000,41.687000,-744.018600,0.003627,0.861925,0.036692,0.505694,688.580578,28.388965,-234.800437,-0.346047,0.777721,-0.163643,0.498620
1385798659.057315,1385798659.057315,1228.984000,42.006270,-747.928100,0.004337,0.860713,0.036147,0.507787,694.628247,28.986619,-237.713040,-0.347712,0.775440,-0.165228,0.500488
1385798659.264545,1385798659.264545,1233.698000,42.228420,-750.563900,0.003352,0.860315,0.035213,0.508535,697.541396,29.271040,-239.104925,-0.348949,0.774518,-0.165880,0.500839
1385798659.471675,1385798659.471675,1238.426000,42.445950,-753.194600,0.003673,0.860023,0.033421,0.509146,700.078061,29.527370,-240.267859,-0.346430,0.775137,-0.165620,0.501716
1385798659.575545,1385798659.575545,1240.683000,42.544150,-754.449500,0.004324,0.859868,0.033293,0.509411,701.824946,29.714811,-241.087702,-0.345850,0.775152,-0.165754,0.502048
1385798659.782585,1385798659.782585,1245.436000,42.747170,-757.084300,0.004507,0.859513,0.034025,0.509960,705.159126,30.068969,-242.667261,-0.345609,0.775207,-0.165465,0.502225
1385798659.886115,1385798659.886115,1247.706000,42.844260,-758.338400,0.004238,0.859334,0.034097,0.510259,706.836029,30.237082,-243.467540,-0.346431,0.774786,-0.165459,0.502310
1385798660.093375,1385798660.093375,1252.486000,43.057010,-760.970100,0.003270,0.858947,0.034651,0.510880,709.702764,30.527796,-244.830506,-0.347464,0.774289,-0.164839,0.502567
1385798660.197095,1385798660.197095,1254.767000,43.162160,-762.223800,0.002955,0.858755,0.034955,0.511184,712.044643,30.770509,-245.935231,-0.346954,0.774944,-0.163809,0.502246
1385798660.404335,1385798660.404335,1259.570000,43.394070,-764.858500,0.003254,0.858314,0.036167,0.511838,714.649202,30.997182,-247.198186,-0.339454,0.778725,-0.157473,0.503548
1385798660.507935,1385798660.507935,1261.860000,43.502480,-766.109600,0.003885,0.858181,0.034721,0.512156,716.599607,31.194298,-248.115594,-0.339506,0.777818,-0.158675,0.504536
1385798660.715415,1385798660.715415,1266.676000,43.696380,-768.734300,0.006915,0.857955,0.029191,0.512848,718.315747,31.352889,-248.918139,-0.337674,0.776106,-0.163389,0.506892
1385798660.819045,1385798660.819045,1268.979000,43.770010,-769.987000,0.007353,0.857716,0.028798,0.513264,719.583780,31.476801,-249.518921,-0.340678,0.774034,-0.165792,0.507269
1385798661.026395,1385798661.026395,1273.831000,43.932400,-772.619000,0.006440,0.857268,0.030518,0.513925,721.892127,31.728825,-250.589692,-0.339421,0.775418,-0.163114,0.506867
1385798661.130145,1385798661.130145,1276.380000,44.027400,-773.995500,0.005401,0.857113,0.031742,0.514121,723.555442,31.895820,-251.378704,-0.340805,0.775023,-0.162508,0.506738
1385798661.337485,1385798661.337485,1281.015000,44.206830,-776.495400,0.004844,0.856849,0.032684,0.514508,726.028101,32.157951,-252.497731,-0.340353,0.775773,-0.160683,0.506474
1385798661.441215,1385798661.441215,1283.567000,44.306450,-777.869300,0.004890,0.856703,0.032760,0.514745,728.667555,32.429737,-253.684418,-0.344941,0.773829,-0.163468,0.505452
1385798661.648455,1385798661.648455,1288.209000,44.481910,-780.362000,0.005294,0.856420,0.031721,0.515277,730.586625,32.624594,-254.569476,-0.343946,0.773780,-0.163624,0.506155
1385798661.752065,1385798661.752065,1290.762000,44.572640,-781.731400,0.005812,0.856307,0.030884,0.515510,733.501947,32.915098,-255.923832,-0.344368,0.773082,-0.164609,0.506616
1385798661.959305,1385798661.959305,1295.410000,44.728980,-784.218600,0.006065,0.855983,0.031020,0.516037,737.079593,33.241623,-257.646528,-0.344023,0.772774,-0.164199,0.507451
1385798662.166535,1385798662.166535,1300.294000,44.895840,-786.822400,0.005740,0.855671,0.031024,0.516558,740.715719,33.627001,-259.288450,-0.343836,0.772729,-0.163534,0.507862
1385798662.270155,1385798662.270155,1302.853000,44.982360,-788.183700,0.005657,0.855526,0.031073,0.516796,743.587183,33.941489,-260.571174,-0.348029,0.770909,-0.166184,0.506911
1385798662.477255,1385798662.477255,1307.503000,45.135540,-790.654200,0.006716,0.855202,0.030186,0.517371,747.485927,34.347407,-262.336031,-0.346345,0.771045,-0.166206,0.507848
1385798662.580875,1385798662.580875,1310.062000,45.213290,-792.010300,0.007358,0.855067,0.029533,0.517623,749.871167,34.598524,-263.432197,-0.346858,0.770411,-0.167215,0.508130
1385798662.788105,1385798662.788105,1314.718000,45.346490,-794.471500,0.007112,0.854800,0.029437,0.518073,751.678340,34.800399,-264.246892,-0.346107,0.770621,-0.166844,0.508445
1385798662.891705,1385798662.891705,1317.281000,45.421250,-795.823600,0.006541,0.854592,0.030343,0.518371,754.948794,35.126721,-265.739948,-0.347399,0.770372,-0.166575,0.508030
1385798663.098825,1385798663.098825,1321.941000,45.578610,-798.271100,0.007782,0.854252,0.030094,0.518928,756.731965,35.298645,-266.563880,-0.349026,0.769014,-0.167803,0.508568
1385798663.305925,1385798663.305925,1326.843000,45.755060,-800.832000,0.007260,0.853961,0.029713,0.519437,760.565994,35.701493,-268.269506,-0.349461,0.768945,-0.167776,0.508382
1385798663.409565,1385798663.409565,1329.412000,45.824330,-802.166800,0.007334,0.853824,0.028954,0.519705,763.870749,36.021940,-269.790861,-0.348454,0.769147,-0.167678,0.508799
1385798663.616665,1385798663.616665,1334.077000,45.923600,-804.604100,0.008165,0.853604,0.026700,0.520173,767.308844,36.400645,-271.311188,-0.347413,0.768965,-0.169541,0.509168
1385798663.720265,1385798663.720265,1336.646000,45.972350,-805.943600,0.008024,0.853437,0.027117,0.520428,770.011659,36.670999,-272.524991,-0.348598,0.768590,-0.169607,0.508903
1385798663.927385,1385798663.927385,1341.314000,46.067850,-808.372000,0.007878,0.853134,0.028571,0.520849,771.770405,36.845510,-273.320005,-0.350470,0.768151,-0.169209,0.508413
1385798664.031005,1385798664.031005,1343.881000,46.125620,-809.703600,0.007997,0.853033,0.027667,0.521062,774.231980,37.075061,-274.457915,-0.351098,0.767342,-0.169913,0.508966
1385798664.238215,1385798664.238215,1348.553000,46.224620,-812.124500,0.008233,0.852848,0.026365,0.521428,775.603738,37.214717,-275.070751,-0.355986,0.764543,-0.174481,0.508237
1385798664.341835,1385798664.341835,1351.122000,46.275900,-813.455200,0.008648,0.852709,0.025979,0.521668,777.795279,37.447729,-276.044478,-0.357131,0.763838,-0.175950,0.507986
1385798664.549065,1385798664.549065,1355.792000,46.363880,-815.869100,0.008714,0.852387,0.026628,0.522161,780.797468,37.770099,-277.365550,-0.359682,0.762686,-0.176922,0.507581
1385798664.652685,1385798664.652685,1358.360000,46.413410,-817.194100,0.008524,0.852196,0.026941,0.522459,782.665390,37.964080,-278.180498,-0.362025,0.761773,-0.177822,0.506971
1385798664.859785,1385798664.859785,1363.253000,46.512920,-819.710500,0.008255,0.851924,0.026607,0.522924,784.276363,38.159331,-278.865686,-0.365001,0.760428,-0.179965,0.506098
1385798664.963425,1385798664.963425,1365.578000,46.559170,-820.904800,0.008639,0.851796,0.026234,0.523145,785.902587,38.352722,-279.573088,-0.366515,0.759404,-0.181661,0.505936
1385798665.170645,1385798665.170645,1370.460000,46.656100,-823.406500,0.008466,0.851506,0.026157,0.523624,787.489419,38.536613,-280.256439,-0.370995,0.757292,-0.184886,0.504667
1385798665.274375,1385798665.274375,1372.781000,46.703290,-824.592900,0.008604,0.851352,0.025921,0.523884,789.339451,38.727999,-281.062370,-0.371795,0.756920,-0.185658,0.504353
1385798665.481725,1385798665.481725,1377.652000,46.798210,-827.077300,0.009718,0.850984,0.025394,0.524488,790.833528,38.875975,-281.717610,-0.371807,0.756646,-0.186992,0.504262
1385798665.585345,1385798665.585345,1379.973000,46.839920,-828.257800,0.010051,0.850739,0.025246,0.524885,793.432371,39.145254,-282.866479,-0.372658,0.756195,-0.188120,0.503891
1385798665.792725,1385798665.792725,1384.849000,46.916150,-830.727300,0.010633,0.850268,0.024154,0.525688,795.166978,39.331634,-283.639852,-0.369799,0.757172,-0.187539,0.504745
1385798665.896315,1385798665.896315,1387.172000,46.946920,-831.899400,0.010902,0.850093,0.023333,0.526002,797.363896,39.564298,-284.598833,-0.369669,0.756884,-0.188627,0.504867
1385798666.207305,1385798666.000165,1394.382000,47.031010,-835.523000,0.009783,0.849490,0.022793,0.527021,799.729977,39.772696,-285.671344,-0.369154,0.757192,-0.188366,0.504880
1385798666.414765,1385798666.311045,1399.267000,47.088200,-837.965700,0.009740,0.848978,0.023089,0.527833,801.403755,39.981210,-286.365411,-0.373205,0.755842,-0.191674,0.502674
1385798666.622115,1385798666.518375,1404.146000,47.147320,-840.399800,0.010427,0.848528,0.023141,0.528541,803.350949,40.137952,-287.252137,-0.373553,0.755550,-0.190673,0.503236
1385798666.829495,1385798666.725865,1409.019000,47.200950,-842.820900,0.010965,0.848050,0.023562,0.529279,805.116756,40.318526,-288.023772,-0.373008,0.755655,-0.190523,0.503539
1385798667.036955,1385798666.933215,1413.649000,47.244340,-845.111000,0.011765,0.847596,0.022631,0.530029,809.885274,40.843650,-290.060859,-0.370897,0.756182,-0.189338,0.504753
1385798667.244335,1385798667.140565,1418.502000,47.280760,-847.503900,0.012782,0.847117,0.021793,0.530806,814.762386,41.308896,-292.208700,-0.374823,0.753322,-0.192307,0.505008
1385798667.347925,1385798667.347925,1420.814000,47.293470,-848.641100,0.013059,0.846873,0.021792,0.531188,821.001584,41.901609,-294.942093,-0.376405,0.751737,-0.193606,0.505695
1385798667.451575,1385798667.451575,1423.359000,47.310500,-849.886100,0.012611,0.846670,0.021926,0.531517,822.839832,42.079013,-295.739550,-0.374969,0.752582,-0.192915,0.505768
1385798667.659025,1385798667.659025,1428.218000,47.343550,-852.259200,0.012539,0.846405,0.021062,0.531976,825.855868,42.342494,-297.076245,-0.375846,0.751993,-0.193480,0.505777
1385798667.762655,1385798667.762655,1430.531000,47.357950,-853.388100,0.012826,0.846285,0.020224,0.532192,829.089513,42.676347,-298.477063,-0.378786,0.750292,-0.197208,0.504670
1385798667.970125,1385798667.970125,1435.390000,47.373000,-855.753300,0.013348,0.845963,0.019336,0.532724,834.411215,43.089699,-300.871056,-0.378394,0.749767,-0.197863,0.505488
1385798668.073775,1385798668.073775,1437.703000,47.374960,-856.877200,0.013317,0.845791,0.019366,0.532997,836.468708,43.260488,-301.780233,-0.377371,0.750104,-0.196857,0.506144
1385798668.281095,1385798668.281095,1442.561000,47.383810,-859.230500,0.012568,0.845508,0.019470,0.533459,840.417166,43.628554,-303.498711,-0.374681,0.751963,-0.194930,0.506130
1385798668.384705,1385798668.384705,1444.870000,47.390000,-860.347000,0.012920,0.845361,0.019160,0.533695,843.011192,43.868663,-304.625348,-0.375111,0.751618,-0.195700,0.506027
1385798668.591945,1385798668.591945,1449.719000,47.403120,-862.684900,0.012675,0.844955,0.019198,0.534343,844.743468,44.028234,-305.388616,-0.377251,0.750328,-0.197303,0.505727
1385798668.695685,1385798668.695685,1452.024000,47.407240,-863.792300,0.012683,0.844843,0.018931,0.534529,847.622320,44.298162,-306.620167,-0.377197,0.750442,-0.197442,0.505545
1385798668.903055,1385798668.903055,1456.864000,47.415390,-866.107300,0.012326,0.844531,0.019528,0.535009,848.962579,44.418668,-307.204657,-0.375585,0.751427,-0.195669,0.505971
1385798669.006645,1385798669.006645,1459.164000,47.420520,-867.205900,0.012301,0.844346,0.020006,0.535283,851.720563,44.664511,-308.412360,-0.375547,0.751432,-0.194973,0.506260
1385798669.214005,1385798669.214005,1463.982000,47.430300,-869.503800,0.012562,0.843977,0.020502,0.535840,853.683737,44.860112,-309.250703,-0.376406,0.750899,-0.194859,0.506457
1385798669.317665,1385798669.317665,1466.272000,47.426790,-870.593500,0.012599,0.843804,0.020341,0.536118,856.134521,45.096541,-310.297773,-0.376482,0.750801,-0.194755,0.506586
1385798669.524975,1385798669.524975,1471.077000,47.410670,-872.874400,0.012529,0.843443,0.019891,0.536705,859.004726,45.334458,-311.559244,-0.375576,0.750883,-0.194358,0.507289
1385798669.628745,1385798669.628745,1473.359000,47.401490,-873.956900,0.012708,0.843304,0.019860,0.536920,861.081170,45.522425,-312.465193,-0.373209,0.752185,-0.193183,0.507556
1385798669.835945,1385798669.835945,1478.143000,47.376920,-876.216700,0.012490,0.842968,0.019858,0.537452,863.001239,45.734997,-313.287788,-0.372872,0.752171,-0.193131,0.507844
1385798669.939705,1385798669.939705,1480.642000,47.374760,-877.392600,0.012332,0.842859,0.020034,0.537620,865.140929,45.928680,-314.220274,-0.374043,0.751414,-0.193596,0.507926
1385798670.043305,1385798670.043305,1482.909000,47.375830,-878.458300,0.011993,0.842854,0.019923,0.537640,868.577564,46.263397,-315.697779,-0.374742,0.751245,-0.194175,0.507440
1385798670.250665,1385798670.250665,1487.658000,47.398000,-880.689100,0.011383,0.842920,0.020927,0.537511,870.082994,46.437068,-316.319827,-0.371532,0.754015,-0.191632,0.506659
1385798670.354395,1385798670.354395,1489.913000,47.406290,-881.747200,0.011263,0.842945,0.021073,0.537470,872.210336,46.616739,-317.240399,-0.373405,0.753493,-0.192840,0.505598
